Time,Charleville Mall,Charleville Mall Cyclist IN,Charleville Mall Cyclist OUT,Clontarf - James Larkin Rd,Clontarf - James Larkin Rd Cyclist IN,Clontarf - James Larkin Rd Cyclist OUT,Clontarf - Pebble Beach Carpark,Clontarf - Pebble Beach Carpark Cyclist IN,Clontarf - Pebble Beach Carpark Cyclist OUT,Drumcondra Cyclists 1,Drumcondra Cyclists 1 Cyclist IN,Drumcondra Cyclists 1 Cyclist OUT,Drumcondra Cyclists 2,Drumcondra Cyclists 2 Cyclist IN,Drumcondra Cyclists 2 Cyclist OUT,Griffith Avenue (Clare Rd Side),Griffith Avenue (Clare Rd Side) Cyclist IN,Griffith Avenue (Clare Rd Side) Cyclist OUT,Griffith Avenue (Lane Side),Griffith Avenue (Lane Side) Cyclist IN,Griffith Avenue (Lane Side) Cyclist OUT,Grove Road Totem,Grove Road Totem OUT,Grove Road Totem IN,North Strand Rd N/B,North Strand Rd S/B,Richmond Street Cyclists 1,Richmond Street Cyclists 1 Cyclist IN,Richmond Street Cyclists 1 Cyclist OUT,Richmond Street Cyclists 2 ,Richmond Street Cyclists 2  Cyclist IN,Richmond Street Cyclists 2  Cyclist OUT
21/04/2022 16:00,24,13,11,66,25,41,114,53,61,0,0,0,15,15,0,17,17,0,20,20,0,199,111,88,142,56,123,1,122,88,1,87
21/04/2022 17:00,56,14,42,94,29,65,137,44,93,0,0,0,6,5,1,27,27,0,9,9,0,354,224,130,297,45,226,1,225,133,1,132
21/04/2022 18:00,34,9,25,125,41,84,203,71,132,0,0,0,16,16,0,24,24,0,8,8,0,307,179,128,218,53,185,1,184,162,0,162
21/04/2022 19:00,20,9,11,85,35,50,113,55,58,0,0,0,5,5,0,23,23,0,0,0,0,200,114,86,99,40,159,0,159,139,1,138
21/04/2022 20:00,22,11,11,49,25,24,77,36,41,0,0,0,5,5,0,18,18,0,5,5,0,144,80,64,63,38,103,1,102,107,0,107
21/04/2022 21:00,8,0,8,15,7,8,28,10,18,0,0,0,5,5,0,9,9,0,6,6,0,111,74,37,57,27,100,0,100,76,0,76
21/04/2022 22:00,6,5,1,10,4,6,17,6,11,0,0,0,7,7,0,6,6,0,5,5,0,86,62,24,51,18,66,0,66,55,0,55
21/04/2022 23:00,4,1,3,5,0,5,10,1,9,0,0,0,1,1,0,1,1,0,0,0,0,49,30,19,40,5,58,1,57,35,0,35
22/04/2022 00:00,4,1,3,2,2,0,5,2,3,0,0,0,3,3,0,2,2,0,0,0,0,33,22,11,13,6,32,0,32,18,1,17
22/04/2022 01:00,1,0,1,5,2,3,1,0,1,0,0,0,0,0,0,1,1,0,2,2,0,9,7,2,11,1,10,0,10,0,0,0
22/04/2022 02:00,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,11,0,11,1,0,1
22/04/2022 03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,3,1,6,0,6,5,0,5
22/04/2022 04:00,1,1,0,3,3,0,5,2,3,0,0,0,1,1,0,0,0,0,1,1,0,13,4,9,7,4,1,0,1,2,0,2
22/04/2022 05:00,1,1,0,5,3,2,12,8,4,0,0,0,3,3,0,2,2,0,1,1,0,27,9,18,9,19,3,0,3,12,0,12
22/04/2022 06:00,13,10,3,23,14,9,27,14,13,0,0,0,19,19,0,4,4,0,2,2,0,108,17,91,18,89,13,0,13,36,0,36
22/04/2022 07:00,21,20,1,51,33,18,70,48,22,0,0,0,22,22,0,16,16,0,16,16,0,191,56,135,20,116,31,0,31,65,1,64
22/04/2022 08:00,55,50,5,55,40,15,75,61,14,0,0,0,65,65,0,17,17,0,16,16,0,378,84,294,28,198,47,0,47,137,0,137
22/04/2022 09:00,25,24,1,54,29,25,60,35,25,0,0,0,23,23,0,10,10,0,10,10,0,206,47,159,22,104,45,1,44,109,1,108
22/04/2022 10:00,14,11,3,46,21,25,47,13,34,0,0,0,19,18,1,7,7,0,8,8,0,90,24,66,28,49,43,1,42,81,0,81
22/04/2022 11:00,16,11,5,38,21,17,48,22,26,0,0,0,8,8,0,4,4,0,5,5,0,75,25,50,21,45,45,0,45,80,0,80
22/04/2022 12:00,17,10,7,50,28,22,63,32,31,0,0,0,9,9,0,8,8,0,6,6,0,131,56,75,45,50,77,0,77,114,0,114
22/04/2022 13:00,10,5,5,32,17,15,51,22,29,0,0,0,5,5,0,9,9,0,10,10,0,137,55,82,60,50,87,0,87,120,0,120
22/04/2022 14:00,23,15,8,30,17,13,42,22,20,0,0,0,5,5,0,9,9,0,17,17,0,145,77,68,82,44,95,0,95,97,0,97
22/04/2022 15:00,18,8,10,42,17,25,60,19,41,0,0,0,9,8,1,9,9,0,11,11,0,132,68,64,84,42,84,0,84,84,1,83
22/04/2022 16:00,25,4,21,57,23,34,95,37,58,0,0,0,9,9,0,16,16,0,18,18,0,190,103,87,121,60,130,0,130,111,0,111
22/04/2022 17:00,35,11,24,88,35,53,113,46,67,0,0,0,9,9,0,23,23,0,17,17,0,282,168,114,181,44,185,0,185,136,1,135
22/04/2022 18:00,21,4,17,56,22,34,114,47,67,0,0,0,11,11,0,16,16,0,7,7,0,253,141,112,142,63,175,0,175,166,0,166
22/04/2022 19:00,22,9,13,55,26,29,74,26,48,0,0,0,15,15,0,13,13,0,9,9,0,180,90,90,88,53,136,1,135,165,0,165
22/04/2022 20:00,22,7,15,23,16,7,60,34,26,0,0,0,3,3,0,4,4,0,10,10,0,122,64,58,67,40,95,0,95,116,2,114
22/04/2022 21:00,15,7,8,13,9,4,8,5,3,0,0,0,4,4,0,4,4,0,4,4,0,84,48,36,53,30,73,1,72,103,1,102
22/04/2022 22:00,9,7,2,4,0,4,7,1,6,0,0,0,11,11,0,8,8,0,4,4,0,70,43,27,48,16,66,1,65,64,0,64
22/04/2022 23:00,5,1,4,7,2,5,14,4,10,0,0,0,3,3,0,3,3,0,2,2,0,45,37,8,46,9,38,0,38,35,0,35
23/04/2022 00:00,1,0,1,1,1,0,4,1,3,0,0,0,1,1,0,3,3,0,3,3,0,36,28,8,24,7,48,0,48,17,0,17
23/04/2022 01:00,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,20,16,4,15,2,14,0,14,1,0,1
23/04/2022 02:00,0,0,0,1,1,0,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,14,11,3,9,1,22,1,21,10,1,9
23/04/2022 03:00,1,1,0,2,1,1,2,0,2,0,0,0,2,2,0,2,2,0,0,0,0,7,5,2,15,1,18,1,17,4,0,4
23/04/2022 04:00,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,9,4,5,8,3,4,0,4,3,0,3
23/04/2022 05:00,1,1,0,2,1,1,3,1,2,0,0,0,3,3,0,1,1,0,0,0,0,13,2,11,3,10,6,0,6,5,0,5
23/04/2022 06:00,1,1,0,6,4,2,9,6,3,0,0,0,4,4,0,2,2,0,2,2,0,44,14,30,11,20,10,0,10,15,0,15
23/04/2022 07:00,5,5,0,41,16,25,36,13,23,0,0,0,2,2,0,3,3,0,5,5,0,61,13,48,12,26,14,0,14,20,0,20
23/04/2022 08:00,12,10,2,68,30,38,75,38,37,0,0,0,16,16,0,3,3,0,6,6,0,67,23,44,26,37,20,0,20,38,0,38
23/04/2022 09:00,16,12,4,96,43,53,116,46,70,0,0,0,8,8,0,12,12,0,2,2,0,83,26,57,20,41,31,0,31,73,1,72
23/04/2022 10:00,16,9,7,103,52,51,137,73,64,0,0,0,5,4,1,16,16,0,6,6,0,88,35,53,27,38,39,0,39,77,4,73
23/04/2022 11:00,17,12,5,112,54,58,134,62,72,0,0,0,4,4,0,8,8,0,6,6,0,152,45,107,39,38,54,0,54,86,2,84
23/04/2022 12:00,15,6,9,123,60,63,159,76,83,0,0,0,3,3,0,17,17,0,12,12,0,135,54,81,71,57,72,1,71,99,0,99
23/04/2022 13:00,20,9,11,86,38,48,150,62,88,0,0,0,7,7,0,6,6,0,7,7,0,158,63,95,78,40,75,0,75,117,2,115
23/04/2022 14:00,18,9,9,85,47,38,133,67,66,0,0,0,8,8,0,10,10,0,17,17,0,146,65,81,65,57,79,2,77,124,1,123
23/04/2022 15:00,14,10,4,58,29,29,84,42,42,0,0,0,6,6,0,10,10,0,4,4,0,113,54,59,64,45,106,0,106,110,2,108
23/04/2022 16:00,13,5,8,47,24,23,73,32,41,0,0,0,9,9,0,11,11,0,14,14,0,124,59,65,60,46,94,0,94,102,2,100
23/04/2022 17:00,14,6,8,31,18,13,65,34,31,0,0,0,1,1,0,10,10,0,3,3,0,127,48,79,60,43,102,1,101,123,0,123
23/04/2022 18:00,14,3,11,34,14,20,45,20,25,0,0,0,0,0,0,11,11,0,6,6,0,104,50,54,50,48,93,0,93,95,1,94
23/04/2022 19:00,11,4,7,22,14,8,40,25,15,0,0,0,0,0,0,3,3,0,1,1,0,93,46,47,54,44,98,1,97,118,1,117
23/04/2022 20:00,6,2,4,10,10,0,22,15,7,0,0,0,0,0,0,11,11,0,2,2,0,80,29,51,44,22,74,0,74,105,0,105
23/04/2022 21:00,3,2,1,5,2,3,11,3,8,0,0,0,5,4,1,4,4,0,1,1,0,75,42,33,35,33,65,0,65,83,0,83
23/04/2022 22:00,10,4,6,2,2,0,6,3,3,0,0,0,0,0,0,1,1,0,2,2,0,61,32,29,37,23,51,1,50,55,0,55
23/04/2022 23:00,7,4,3,5,1,4,12,4,8,0,0,0,0,0,0,3,3,0,2,2,0,48,31,17,38,9,46,0,46,25,0,25
24/04/2022 00:00,4,1,3,4,2,2,4,1,3,0,0,0,0,0,0,4,4,0,1,1,0,41,28,13,19,16,42,0,42,16,0,16
24/04/2022 01:00,2,0,2,2,0,2,1,1,0,0,0,0,4,4,0,1,1,0,1,1,0,24,18,6,18,11,7,0,7,1,0,1
24/04/2022 02:00,0,0,0,1,1,0,3,0,3,0,0,0,1,1,0,0,0,0,1,1,0,19,16,3,13,2,37,0,37,9,0,9
24/04/2022 03:00,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,10,9,1,14,5,13,0,13,0,0,0
24/04/2022 04:00,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7,3,4,7,4,7,0,7,4,0,4
24/04/2022 05:00,3,3,0,5,2,3,6,2,4,0,0,0,0,0,0,0,0,0,1,1,0,6,1,5,4,2,4,0,4,4,0,4
24/04/2022 06:00,0,0,0,9,3,6,22,11,11,0,0,0,3,3,0,2,2,0,3,3,0,29,6,23,10,20,6,0,6,11,1,10
24/04/2022 07:00,3,2,1,33,11,22,37,15,22,0,0,0,1,1,0,3,3,0,1,1,0,37,14,23,17,18,10,0,10,14,0,14
24/04/2022 08:00,3,3,0,89,34,55,84,39,45,0,0,0,3,3,0,13,13,0,2,2,0,49,19,30,16,31,17,0,17,19,0,19
24/04/2022 09:00,8,7,1,90,30,60,143,60,83,0,0,0,5,5,0,14,14,0,4,4,0,65,16,49,25,29,23,0,23,35,0,35
24/04/2022 10:00,12,9,3,135,54,81,191,67,124,0,0,0,5,5,0,10,10,0,15,15,0,84,27,57,39,36,36,0,36,61,0,61
24/04/2022 11:00,12,7,5,141,63,78,193,92,101,0,0,0,6,6,0,18,18,0,15,15,0,119,45,74,62,28,35,0,35,72,0,72
24/04/2022 12:00,18,13,5,159,85,74,207,101,106,0,0,0,0,0,0,15,15,0,8,8,0,151,38,113,62,48,56,1,55,96,1,95
24/04/2022 13:00,11,9,2,136,73,63,228,116,112,0,0,0,3,3,0,17,17,0,8,8,0,122,40,82,71,41,79,0,79,120,1,119
24/04/2022 14:00,18,9,9,123,55,68,181,86,95,0,0,0,7,7,0,21,21,0,14,14,0,142,55,87,50,52,64,0,64,98,0,98
24/04/2022 15:00,12,9,3,104,54,50,151,78,73,0,0,0,3,3,0,16,16,0,14,14,0,139,57,82,57,31,62,0,62,96,0,96
24/04/2022 16:00,14,6,8,118,67,51,166,88,78,0,0,0,3,3,0,15,15,0,12,12,0,126,52,74,57,50,67,0,67,86,0,86
24/04/2022 17:00,14,8,6,82,53,29,143,82,61,0,0,0,1,1,0,11,11,0,11,11,0,116,50,66,58,48,94,0,94,105,1,104
24/04/2022 18:00,11,5,6,64,40,24,81,51,30,0,0,0,4,4,0,7,7,0,16,16,0,143,71,72,59,44,99,1,98,99,1,98
24/04/2022 19:00,15,3,12,50,26,24,70,43,27,0,0,0,0,0,0,9,9,0,6,6,0,105,51,54,42,39,91,1,90,85,1,84
24/04/2022 20:00,10,4,6,34,18,16,63,35,28,0,0,0,2,2,0,4,4,0,6,6,0,85,55,30,34,32,87,1,86,91,1,90
24/04/2022 21:00,11,8,3,9,7,2,15,7,8,0,0,0,2,2,0,8,8,0,5,5,0,82,48,34,43,21,71,1,70,80,1,79
24/04/2022 22:00,8,2,6,6,2,4,10,5,5,0,0,0,0,0,0,3,3,0,3,3,0,58,36,22,38,12,11,0,11,65,1,64
24/04/2022 23:00,7,5,2,2,1,1,7,1,6,0,0,0,0,0,0,7,7,0,1,1,0,30,24,6,36,4,0,0,0,29,1,28
25/04/2022 00:00,1,1,0,2,1,1,2,1,1,0,0,0,3,3,0,1,1,0,0,0,0,21,15,6,12,8,11,0,11,12,0,12
25/04/2022 01:00,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,10,9,1,7,1,1,0,1,0,0,0
25/04/2022 02:00,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,1,1,0,7,6,1,9,2,9,0,9,4,0,4
25/04/2022 03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,2,3,1,0,2,0,2,2,0,2
25/04/2022 04:00,1,1,0,3,2,1,3,0,3,0,0,0,0,0,0,0,0,0,1,1,0,5,1,4,4,6,1,0,1,2,0,2
25/04/2022 05:00,4,3,1,4,2,2,4,2,2,0,0,0,8,8,0,1,1,0,1,1,0,31,6,25,5,17,7,0,7,7,0,7
25/04/2022 06:00,16,12,4,29,23,6,30,23,7,0,0,0,16,16,0,11,11,0,2,2,0,136,19,117,20,77,11,0,11,41,0,41
25/04/2022 07:00,27,26,1,65,50,15,84,61,23,0,0,0,23,23,0,17,17,0,1,1,0,264,71,193,27,165,26,0,26,76,0,76
25/04/2022 08:00,73,62,11,81,63,18,113,85,28,0,0,0,45,43,2,33,33,0,1,1,0,504,91,413,59,318,62,0,62,174,1,173
25/04/2022 09:00,32,29,3,54,34,20,70,47,23,0,0,0,18,18,0,14,14,0,0,0,0,197,31,166,23,142,41,0,41,142,0,142
25/04/2022 10:00,11,8,3,61,32,29,74,32,42,0,0,0,12,12,0,12,12,0,0,0,0,77,25,52,22,48,27,0,27,67,0,67
25/04/2022 11:00,10,5,5,56,27,29,60,32,28,0,0,0,6,6,0,3,3,0,0,0,0,76,33,43,37,26,35,0,35,65,0,65
25/04/2022 12:00,7,5,2,62,33,29,61,34,27,0,0,0,9,9,0,4,4,0,0,0,0,105,37,68,45,52,57,0,57,102,0,102
25/04/2022 13:00,15,9,6,37,20,17,54,31,23,0,0,0,5,5,0,8,8,0,0,0,0,144,60,84,52,37,86,0,86,97,0,97
25/04/2022 14:00,20,11,9,33,18,15,57,24,33,0,0,0,9,9,0,13,13,0,0,0,0,116,74,42,64,52,79,0,79,75,0,75
25/04/2022 15:00,21,10,11,52,24,28,61,22,39,0,0,0,12,12,0,27,27,0,0,0,0,153,96,57,90,41,86,1,85,79,0,79
25/04/2022 16:00,22,11,11,74,35,39,92,33,59,0,0,0,15,14,1,32,32,0,15,15,0,258,150,108,176,48,132,0,132,94,1,93
25/04/2022 17:00,56,13,43,115,42,73,149,46,103,0,0,0,15,15,0,30,30,0,35,35,0,371,241,130,279,50,215,2,213,121,0,121
25/04/2022 18:00,33,9,24,125,45,80,190,66,124,0,0,0,11,11,0,35,35,0,31,31,0,309,208,101,224,68,186,0,186,115,1,114
25/04/2022 19:00,25,10,15,120,52,68,143,62,81,0,0,0,7,7,0,16,16,0,20,20,0,183,101,82,97,38,139,3,136,105,0,105
25/04/2022 20:00,16,6,10,47,21,26,55,29,26,0,0,0,3,3,0,11,11,0,10,10,0,111,67,44,58,49,109,2,107,84,0,84
25/04/2022 21:00,3,3,0,17,7,10,28,8,20,0,0,0,2,2,0,10,10,0,9,9,0,84,54,30,56,19,88,1,87,69,0,69
25/04/2022 22:00,3,1,2,14,8,6,14,6,8,0,0,0,1,1,0,4,4,0,6,6,0,37,28,9,45,19,50,0,50,29,0,29
25/04/2022 23:00,1,1,0,2,1,1,1,0,1,0,0,0,3,3,0,3,3,0,2,2,0,22,17,5,15,3,26,0,26,13,0,13
26/04/2022 00:00,1,1,0,4,3,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,16,14,2,10,5,17,1,16,8,0,8
26/04/2022 01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,10,10,0,2,2,5,0,5,1,0,1
26/04/2022 02:00,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,4,0,4,0,6,0,6,2,0,2
26/04/2022 03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,1,3,1,2,0,2,0,0,0
26/04/2022 04:00,1,1,0,3,2,1,4,1,3,0,0,0,2,2,0,1,1,0,1,1,0,8,1,7,1,1,1,0,1,2,0,2
26/04/2022 05:00,1,1,0,8,4,4,9,3,6,0,0,0,3,3,0,3,3,0,2,2,0,35,9,26,9,27,1,0,1,4,0,4
26/04/2022 06:00,18,14,4,34,26,8,44,33,11,0,0,0,12,12,0,6,6,0,16,16,0,141,20,121,17,79,13,0,13,47,1,46
26/04/2022 07:00,40,36,4,83,68,15,84,67,17,0,0,0,38,37,1,20,20,0,21,21,0,340,67,273,36,220,30,0,30,104,0,104
26/04/2022 08:00,118,102,16,99,79,20,133,105,28,0,0,0,50,50,0,45,45,0,92,92,0,578,107,471,59,359,69,2,67,227,2,225
26/04/2022 09:00,34,28,6,53,31,22,75,38,37,0,0,0,23,23,0,9,9,0,11,11,0,232,38,194,35,177,42,1,41,114,1,113
26/04/2022 10:00,14,11,3,55,25,30,58,27,31,0,0,0,17,17,0,11,11,0,6,6,0,92,25,67,19,58,32,0,32,72,2,70
26/04/2022 11:00,17,13,4,60,33,27,69,40,29,0,0,0,9,8,1,9,9,0,8,8,0,91,29,62,22,50,50,0,50,66,0,66
26/04/2022 12:00,8,5,3,61,32,29,67,30,37,0,0,0,7,7,0,9,9,0,7,7,0,114,35,79,47,42,71,0,71,103,1,102
26/04/2022 13:00,17,12,5,46,25,21,56,27,29,0,0,0,5,4,1,9,9,0,9,9,0,133,58,75,57,46,96,0,96,109,0,109
26/04/2022 14:00,20,11,9,39,17,22,59,25,34,0,0,0,7,7,0,19,19,0,16,16,0,122,54,68,69,34,77,1,76,83,0,83
26/04/2022 15:00,20,8,12,54,23,31,56,20,36,0,0,0,4,4,0,36,36,0,16,16,0,154,89,65,113,36,85,0,85,87,0,87
26/04/2022 16:00,30,13,17,81,38,43,103,39,64,0,0,0,9,9,0,31,31,0,21,21,0,266,166,100,187,58,145,0,145,82,0,82
26/04/2022 17:00,65,13,52,128,42,86,179,52,127,0,0,0,3,3,0,38,38,0,29,29,0,426,291,135,371,61,244,0,244,139,1,138
26/04/2022 18:00,51,11,40,156,51,105,201,62,139,0,0,0,9,9,0,32,32,0,27,27,0,337,220,117,260,48,200,1,199,135,0,135
26/04/2022 19:00,29,12,17,108,51,57,163,79,84,0,0,0,9,9,0,19,19,0,20,20,0,186,116,70,135,53,128,1,127,141,0,141
26/04/2022 20:00,13,3,10,63,30,33,82,47,35,0,0,0,2,2,0,6,6,0,12,12,0,148,77,71,58,44,84,1,83,110,0,110
26/04/2022 21:00,9,6,3,23,14,9,44,18,26,0,0,0,5,5,0,8,8,0,8,8,0,91,57,34,62,21,93,1,92,74,2,72
26/04/2022 22:00,5,3,2,9,4,5,16,5,11,0,0,0,7,7,0,3,3,0,6,6,0,82,61,21,40,18,22,0,22,41,0,41
26/04/2022 23:00,4,3,1,7,3,4,8,3,5,0,0,0,1,1,0,2,2,0,3,3,0,42,32,10,26,2,13,0,13,21,0,21
27/04/2022 00:00,0,0,0,3,1,2,4,3,1,0,0,0,2,2,0,2,2,0,1,1,0,26,19,7,18,5,23,0,23,14,1,13
27/04/2022 01:00,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,2,3,2,6,0,6,0,0,0
27/04/2022 02:00,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,2,2,8,0,8,5,0,5
27/04/2022 03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,2,0,6,0,6,1,0,1
27/04/2022 04:00,1,1,0,3,2,1,3,1,2,0,0,0,1,1,0,0,0,0,1,1,0,7,1,6,2,7,2,0,2,4,0,4
27/04/2022 05:00,2,2,0,9,4,5,7,1,6,0,0,0,6,6,0,1,1,0,4,4,0,40,8,32,8,25,5,0,5,7,0,7
27/04/2022 06:00,19,16,3,39,25,14,44,27,17,0,0,0,13,13,0,7,7,0,7,7,0,149,25,124,22,90,16,0,16,52,0,52
27/04/2022 07:00,33,26,7,95,76,19,108,86,22,0,0,0,40,40,0,25,25,0,19,19,0,322,80,242,36,196,32,0,32,81,0,81
27/04/2022 08:00,112,99,13,118,91,27,163,126,37,0,0,0,32,32,0,40,40,0,95,95,0,582,102,480,39,337,77,0,77,208,2,206
27/04/2022 09:00,31,25,6,73,47,26,103,56,47,0,0,0,12,12,0,12,12,0,19,19,0,262,54,208,31,179,39,1,38,158,0,158
27/04/2022 10:00,22,18,4,58,37,21,70,32,38,0,0,0,15,15,0,12,12,0,13,13,0,107,28,79,33,57,40,0,40,91,1,90
27/04/2022 11:00,16,12,4,48,27,21,66,33,33,0,0,0,14,14,0,7,7,0,11,11,0,85,30,55,28,39,37,1,36,72,2,70
27/04/2022 12:00,12,8,4,77,42,35,74,31,43,0,0,0,6,6,0,17,17,0,6,6,0,125,49,76,56,50,74,0,74,85,1,84
27/04/2022 13:00,15,8,7,53,28,25,65,39,26,0,0,0,10,10,0,27,27,0,13,13,0,153,70,83,78,63,101,1,100,123,1,122
27/04/2022 14:00,20,7,13,58,32,26,57,27,30,0,0,0,4,4,0,21,21,0,5,5,0,131,71,60,72,48,84,0,84,90,1,89
27/04/2022 15:00,22,15,7,48,24,24,61,25,36,0,0,0,9,9,0,33,33,0,21,21,0,178,88,90,93,49,74,0,74,81,0,81
27/04/2022 16:00,23,7,16,55,23,32,68,34,34,0,0,0,8,8,0,32,32,0,14,14,0,246,148,98,170,52,133,1,132,63,0,63
27/04/2022 17:00,70,20,50,107,36,71,162,44,118,0,0,0,9,9,0,27,27,0,30,30,0,427,287,140,328,50,220,0,220,125,0,125
27/04/2022 18:00,38,9,29,151,53,98,190,63,127,0,0,0,16,16,0,21,21,0,22,22,0,362,232,130,265,51,221,0,221,137,1,136
27/04/2022 19:00,31,9,22,112,40,72,138,51,87,0,0,0,9,9,0,22,22,0,9,9,0,202,117,85,100,53,146,0,146,121,0,121
27/04/2022 20:00,16,6,10,68,37,31,82,45,37,0,0,0,5,5,0,11,11,0,10,10,0,161,106,55,89,44,120,1,119,135,0,135
27/04/2022 21:00,14,7,7,25,11,14,31,12,19,0,0,0,2,2,0,10,10,0,5,5,0,105,72,33,68,24,78,0,78,74,0,74
27/04/2022 22:00,13,2,11,7,3,4,16,8,8,0,0,0,3,3,0,9,9,0,6,6,0,76,52,24,65,18,73,0,73,43,1,42
27/04/2022 23:00,7,5,2,7,3,4,10,5,5,0,0,0,5,5,0,6,6,0,4,4,0,41,34,7,29,4,40,0,40,19,0,19
28/04/2022 00:00,4,2,2,3,0,3,4,1,3,0,0,0,1,1,0,2,2,0,1,1,0,29,25,4,17,2,25,0,25,13,0,13
28/04/2022 01:00,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,10,9,1,7,1,3,0,3,0,0,0
28/04/2022 02:00,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,7,6,1,6,2,9,0,9,5,0,5
28/04/2022 03:00,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,3,1,6,0,6,0,0,0
28/04/2022 04:00,2,1,1,3,3,0,4,1,3,0,0,0,2,2,0,0,0,0,1,1,0,8,2,6,1,5,0,0,0,3,0,3
28/04/2022 05:00,1,1,0,10,6,4,10,5,5,0,0,0,4,4,0,0,0,0,1,1,0,39,7,32,5,16,8,0,8,3,0,3
28/04/2022 06:00,18,15,3,36,21,15,38,27,11,0,0,0,16,16,0,6,6,0,7,7,0,146,31,115,11,80,12,0,12,50,0,50
28/04/2022 07:00,37,27,10,74,58,16,96,74,22,0,0,0,39,39,0,20,20,0,19,19,0,283,59,224,37,187,29,0,29,92,0,92
28/04/2022 08:00,96,83,13,110,85,25,143,109,34,0,0,0,35,35,0,35,35,0,102,102,0,607,101,506,45,281,83,1,82,219,0,219
28/04/2022 09:00,46,39,7,45,28,17,67,43,24,0,0,0,16,16,0,12,12,0,19,19,0,272,59,213,34,152,51,0,51,152,0,152
28/04/2022 10:00,19,15,4,47,25,22,55,25,30,0,0,0,13,13,0,14,14,0,6,6,0,91,22,69,26,45,14,0,14,92,1,91
28/04/2022 11:00,18,11,7,47,23,24,53,25,28,0,0,0,1,1,0,8,8,0,8,8,0,85,34,51,20,52,38,1,37,78,1,77
28/04/2022 12:00,16,8,8,40,25,15,47,27,20,0,0,0,12,12,0,10,10,0,11,11,0,135,47,88,38,50,99,1,98,109,1,108
28/04/2022 13:00,21,12,9,42,23,19,64,28,36,0,0,0,5,5,0,10,10,0,8,8,0,145,69,76,83,52,60,0,60,108,0,108
28/04/2022 14:00,19,11,8,36,12,24,49,20,29,0,0,0,8,8,0,19,19,0,10,10,0,127,60,67,69,55,88,0,88,92,1,91
28/04/2022 15:00,19,8,11,34,12,22,35,13,22,0,0,0,8,8,0,34,34,0,19,19,0,172,87,85,105,56,81,0,81,85,0,85
28/04/2022 16:00,20,12,8,78,32,46,94,37,57,0,0,0,8,8,0,37,37,0,25,25,0,234,141,93,179,54,143,0,143,109,1,108
28/04/2022 17:00,58,19,39,114,47,67,151,53,98,0,0,0,15,14,1,31,31,0,24,24,0,379,251,128,304,75,246,1,245,146,0,146
28/04/2022 18:00,37,17,20,143,36,107,179,43,136,0,0,0,19,19,0,25,25,0,17,17,0,338,203,135,251,59,218,1,217,162,1,161
28/04/2022 19:00,30,17,13,106,50,56,126,54,72,0,0,0,17,17,0,18,18,0,11,11,0,221,121,100,128,47,149,1,148,141,0,141
28/04/2022 20:00,20,8,12,80,45,35,96,52,44,0,0,0,6,6,0,19,19,0,9,9,0,168,99,69,80,52,137,0,137,119,0,119
28/04/2022 21:00,18,5,13,28,14,14,28,14,14,0,0,0,10,9,1,9,9,0,6,6,0,129,78,51,62,16,118,0,118,67,1,66
28/04/2022 22:00,8,1,7,19,10,9,16,4,12,0,0,0,3,3,0,5,5,0,6,6,0,81,57,24,44,18,78,0,78,52,0,52
28/04/2022 23:00,6,3,3,5,2,3,9,3,6,0,0,0,2,2,0,4,4,0,4,4,0,53,45,8,30,10,48,0,48,23,1,22
29/04/2022 00:00,3,1,2,4,2,2,2,0,2,0,0,0,3,3,0,2,2,0,0,0,0,32,25,7,18,3,38,0,38,9,0,9
29/04/2022 01:00,0,0,0,2,0,2,1,0,1,0,0,0,0,0,0,4,4,0,0,0,0,16,10,6,11,2,5,0,5,0,0,0
